source,kind,score,query_image,candidate_image,inliers,matches,geometry_available
armenian_local,hard_negative,0.6877926380932331,data/datasets/armenian/images/sayat-nova_1963_suren_safaryan.JPG,data/datasets/armenian/images/portrait_of_panna_paskevich_georgy_yakulov.JPG,5,15,True
armenian_local,hard_negative,0.5815306247770786,"data/datasets/armenian/images/peace,spring_1960_nikoghayos_kotanjyan.JPG",data/datasets/armenian/images/a_cup_of_coffee_2001_grigor_aghasyan.JPG,4,11,True
armenian_local,hard_negative,0.5426577062159776,data/datasets/armenian/images/labour_and_love_mkrtich_kamalyan.JPG,data/datasets/wikiart_raw/Expressionism/paul-klee_sparse-foliage-1934(1).jpg,4,12,True
armenian_local,hard_negative,0.7371576787531375,"data/datasets/armenian/images/on_the_angels_bridge_from_the_series""italian_impressions""1965-1966_grigor_khanjyan.JPG",data/datasets/wikiart_raw/Romanticism/theodore-chasseriau_othello-and-desdemona-in-venice-1850.jpg,0,4,True
armenian_local,hard_negative,0.573068901002407,"data/datasets/armenian/images/our_balcony,tiflis_yeghishe_tadevossian.JPG",data/datasets/armenian/images/rural_scene_1898_gevorg.JPG,4,9,True
armenian_local,hard_negative,0.7448194423317909,data/datasets/armenian/images/after_the_ball_1912_vahram_gayfedjian.JPG,data/datasets/armenian/images/khachatur_abovyan_in_the_heights_of_mount_ararat_1950_eduard_isabekyan.JPG,11,84,True
armenian_local,hard_negative,0.6340408743917942,"data/datasets/armenian/images/red_sailboat,brittany_grigor_sharbabchian.JPG",data/datasets/wikiart_raw/Romanticism/william-turner_weymouth.jpg,4,15,True
armenian_local,hard_negative,0.6499146021902561,data/datasets/armenian/images/at_the_spring_1911_panos_terlemezian.JPG,data/datasets/armenian/images/serenade_1888_vardges_sureniants.JPG,0,6,True
armenian_local,hard_negative,0.5758274744451046,"data/datasets/armenian/images/espalion,the_old_bridge_1937_raphael_chichmanian.JPG",data/datasets/wikiart_raw/Impressionism/frits-thaulow_rialto.jpg,0,7,True
armenian_local,hard_negative,0.7883119855821132,data/datasets/armenian/images/the_girl_at_the_piano_1899_hmayak_artsatbanian.JPG,data/datasets/wikiart_raw/Impressionism/santiago-rusinol_a-romance-1894.jpg,4,12,True
armenian_local,hard_negative,0.6970791640877724,data/datasets/armenian/images/reding_son's_letter_receided_from_foreign_lands_1897_karapet(sharl)_nshanian.JPG,data/datasets/armenian/images/a_cup_of_coffee_2001_grigor_aghasyan.JPG,6,24,True
armenian_local,hard_negative,0.7536525316536427,data/datasets/armenian/images/child_armenia(the women from sassoun)_1903_arshag_fetvadjian.JPG,data/datasets/armenian/images/mother_1917_hovakim_hovhannissian.JPG,1,27,True
armenian_local,hard_negative,0.802109090089798,data/datasets/armenian/images/portrait_of_the_artist's_father_1900_stepan.JPG,data/datasets/armenian/images/portrait_of_the_artist's_mother_1900_stepan_aghajanian.JPG,6,22,True
armenian_local,hard_negative,0.8048749497532844,data/datasets/armenian/images/portrait_of_the_artist's_mother_1900_stepan_aghajanian.JPG,data/datasets/armenian/images/portrait_of_the_artist's_father_1900_stepan.JPG,10,32,True
armenian_local,hard_negative,0.6370799452066421,data/datasets/armenian/images/sanahin_bridge_1899_harutiun_shmavonian.JPG,data/datasets/armenian/images/serenade_1888_vardges_sureniants.JPG,0,6,True
armenian_local,hard_negative,0.7404971116781235,data/datasets/armenian/images/the_road_to_dilijan_1895_gevorg.JPG,data/datasets/armenian/images/early_spring_1890_gevorg_bashinjaghian.JPG,0,7,True
armenian_local,hard_negative,0.7105853252112866,data/datasets/armenian/images/rural_scene_1898_gevorg.JPG,data/datasets/armenian/images/early_spring_1890_gevorg_bashinjaghian.JPG,4,12,True
armenian_local,hard_negative,0.5604214844107628,data/datasets/armenian/images/cathedral_of_ani_1900_gevorg_bashinjaghian.JPG,data/datasets/armenian/images/our-lady-cathedral-of-ani-190.jpg,0,7,True
armenian_local,hard_negative,0.8337391696870327,data/datasets/armenian/images/the_abandoned_1899_vardges.JPG,data/datasets/armenian/images/serenade_1888_vardges_sureniants.JPG,0,5,True
armenian_local,hard_negative,0.7394668702781201,data/datasets/armenian/images/sorrow_vardges.JPG,data/datasets/armenian/images/serenade_1888_vardges_sureniants.JPG,0,4,True
armenian_local,hard_negative,0.7345368444919587,"data/datasets/armenian/images/ferdowsi_reading_""shahnameh""_poem_to_shah_mahmud_of_ghazni_1913_vardges.JPG",data/datasets/armenian/images/portrait_of_panna_paskevich_georgy_yakulov.JPG,5,11,True
armenian_local,hard_negative,0.6804118426144123,data/datasets/armenian/images/in_the_harem_1918_vardges_sureniants.JPG,data/datasets/armenian/images/Shamiram beside the body of Ara the Beautiful_vardges_sureniants.JPG,4,10,True
armenian_local,hard_negative,0.5970376899838448,"data/datasets/armenian/images/Ani,women_leaving_the_church_1905_vardges.JPG",data/datasets/wikiart_raw/Symbolism/james-tissot_the-return-of-the-prodigal-son-illustration-for-the-life-of-christ.jpg,0,7,True
armenian_local,hard_negative,0.5914567703008652,data/datasets/armenian/images/etchmiadzin_cathedral_1895_vardges_sureniants.JPG,"data/datasets/armenian/images/Ani,women_leaving_the_church_1905_vardges.JPG",4,10,True
armenian_local,hard_negative,0.6933960914611816,data/datasets/armenian/images/desecrated shrine_vardges_sureniants.JPG,data/datasets/armenian/images/Shamiram beside the body of Ara the Beautiful_vardges_sureniants.JPG,4,13,True
armenian_local,hard_negative,0.7193482983112335,data/datasets/armenian/images/Shamiram beside the body of Ara the Beautiful_vardges_sureniants.JPG,data/datasets/armenian/images/spanish_dancer_vardges_sureniants.JPG,5,10,True
armenian_local,hard_negative,0.751612451672554,data/datasets/armenian/images/spanish_women_vardges_sureniants.JPG,data/datasets/armenian/images/serenade_1888_vardges_sureniants.JPG,0,6,True
armenian_local,hard_negative,0.8071770003437996,data/datasets/armenian/images/escape_from_harem_1889_vardges_sureniants.JPG,data/datasets/armenian/images/mother_1917_hovakim_hovhannissian.JPG,5,20,True
armenian_local,hard_negative,0.8345781141519546,data/datasets/armenian/images/serenade_1888_vardges_sureniants.JPG,data/datasets/armenian/images/the_abandoned_1899_vardges.JPG,0,3,True
armenian_local,hard_negative,0.5589620649814606,data/datasets/armenian/images/the_daryal_gorge_1910_gevorg_bashinjaghian.JPG,data/datasets/armenian/images/rocks_of_sevan_1926_gabriel_gyurjian.JPG,0,6,True
armenian_local,hard_negative,0.6283624961972236,data/datasets/armenian/images/spring_of_river_samur_dagestan_1886_harutiun_shamshinian.JPG,data/datasets/armenian/images/sanahin_bridge_1899_harutiun_shmavonian.JPG,5,15,True
armenian_local,hard_negative,0.5928683817386627,data/datasets/armenian/images/shepherd_1915_hmayak_hakobian.JPG,data/datasets/armenian/images/the_field_with_sunflowers_1898_gevorg_bashinjaghian.JPG,4,12,True
armenian_local,hard_negative,0.6316724586486816,data/datasets/armenian/images/tillage_1918-20_hmayak_hakobian.JPG,data/datasets/wikiart_raw/Impressionism/karoly-ferenczy_evening-in-march-1902.jpg,4,10,True
armenian_local,hard_negative,0.6881094911694526,data/datasets/armenian/images/still_life_pomegranates_1926_panos_terlemezian.JPG,data/datasets/wikiart_raw/Baroque/judith-leyster_still-life.jpg,0,7,True
armenian_local,hard_negative,0.6972224304080009,data/datasets/armenian/images/from_the_balcony_of_thestudioonkievyanstreet_1964GrigorAghasyan.JPG,data/datasets/armenian/images/from_the_balcony_1962_grigor_aghasyan.JPG,5,12,True
armenian_local,hard_negative,0.7379150108993053,data/datasets/armenian/images/kond_2005_grigor_aghasyan.JPG,data/datasets/armenian/images/kond_1995_grigor_aghasyan.JPG,15,40,True
armenian_local,hard_negative,0.8139669169485569,data/datasets/armenian/images/kond_1995_grigor_aghasyan.JPG,data/datasets/armenian/images/kond_2005_grigor_aghasyan.JPG,11,19,True
armenian_local,hard_negative,0.721727792173624,data/datasets/armenian/images/our_district_1987_grigor_aghasyan.JPG,data/datasets/armenian/images/old_yerevan_grigor_aghasyan.JPG,0,5,True
armenian_local,hard_negative,0.7787721890211106,"data/datasets/armenian/images/grigor_aghasyan_self-portrait,1991.JPG",data/datasets/armenian/images/self-portrait_koryun_simonyan.JPG,0,5,True
armenian_local,hard_negative,0.5505335955321788,data/datasets/armenian/images/hovhannes_alkhazyan_at_the_city_wall.JPG,data/datasets/armenian/images/spanish_women_vardges_sureniants.JPG,0,7,True
armenian_local,hard_negative,0.6716779819130898,data/datasets/armenian/images/hovhvannes_alkhazyan_corner_of_a_market.JPG,data/datasets/armenian/images/from_the_balcony_of_thestudioonkievyanstreet_1964GrigorAghasyan.JPG,0,6,True
armenian_local,hard_negative,0.6192785745859146,data/datasets/armenian/images/hovhannes_alkhazyan_a_bridge_in_toledo.JPG,"data/datasets/armenian/images/espalion,the_old_bridge_1937_raphael_chichmanian.JPG",4,10,True
armenian_local,hard_negative,0.4803157785534859,data/datasets/armenian/images/hovhannes_alkhazyan_near_the_spring.JPG,data/datasets/wikiart_raw/Expressionism/jean-dubuffet_portrait-de-georges-limbour.jpg,0,5,True
armenian_local,hard_negative,0.6374456922709942,data/datasets/armenian/images/hovhannes_alkhazyan_province.study.JPG,data/datasets/armenian/images/rocks_of_sevan_1926_gabriel_gyurjian.JPG,0,5,True
armenian_local,hard_negative,0.6821857376396656,data/datasets/armenian/images/Աշնանային մառախլապատ օր.jpeg,data/datasets/armenian/images/dvin-excavations-1952.jpg!PinterestSmall.jpg,8,27,True
armenian_local,hard_negative,0.6529111951589585,data/datasets/armenian/images/Արագած.jpeg,"data/datasets/armenian/images/tsaghkadzor_landscape,1925_gabriel_gyurjian.JPG",4,10,True
armenian_local,hard_negative,0.6254496563971043,data/datasets/armenian/images/ԳԻՇԵՐԱՅԻՆ ԲՆԱՆԿԱՐ.jpeg,data/datasets/armenian/images/village-ashnak-1957.jpg!PinterestSmall.jpg,0,2,True
armenian_local,hard_negative,0.5576275685429573,data/datasets/armenian/images/ԳԻՍԱՍՏՂ.jpeg,data/datasets/wikiart_raw/Naive_Art_Primitivism/grΓö£╨│Γö¼╨╣goire-michonze_in-the-village(1).jpg,4,13,True
armenian_local,hard_negative,0.6439702485501766,data/datasets/armenian/images/Եգիպտական դիմակներ.jpeg,data/datasets/wikiart_raw/Abstract_Expressionism/helen-frankenthaler_interior-1957.jpg,0,6,True
armenian_local,hard_negative,0.5814068840444088,data/datasets/armenian/images/ԵրԵՎանյան բակ գարնանը.jpeg,data/datasets/armenian/images/apricot-tree-in-blossom-1942.jpg!PinterestSmall.jpg,5,15,True
armenian_local,hard_negative,0.886683850735426,data/datasets/armenian/images/ԻՆՔՆԱԴԻՄԱՆԿԱՐ.jpeg,data/datasets/armenian/images/self-portrait-1909-1.jpg!PinterestSmall.jpg,443,447,True
armenian_local,hard_negative,0.7452894935011863,data/datasets/armenian/images/Ինքնադիմանկար- Երեք հասակ.jpeg,data/datasets/wikiart_raw/Expressionism/egon-schiele_the-art-dealer-guido-arnot-1918.jpg,5,17,True
armenian_local,hard_negative,0.5573233368992806,data/datasets/armenian/images/ԿՈՍՏԱՆԴՆԱՊՈԼԻՍԻ ՇՆԵՐԸ.jpeg,data/datasets/wikiart_raw/Post_Impressionism/bertalan-por_calf-1927.jpg,4,8,True
armenian_local,hard_negative,0.7846126475930214,data/datasets/armenian/images/Մրգեր.jpeg,data/datasets/wikiart_raw/Naive_Art_Primitivism/kateryna-bilokur_hello-harvest-1946.jpg,5,17,True
armenian_local,hard_negative,0.6573290146887303,data/datasets/armenian/images/ՊՈՒՐԱԿ ՍԱՄԲԵԿԻ ԱՓԻՆ.jpeg,data/datasets/wikiart_raw/Post_Impressionism/henri-edmond-cross_pines-by-the-sea.jpg,5,16,True
armenian_local,hard_negative,0.5652704484760761,data/datasets/armenian/images/ՍԵՐ- ՀԵՔԻԱԹ.jpeg,data/datasets/armenian/images/ԳԻՍԱՍՏՂ.jpeg,6,22,True
armenian_local,hard_negative,0.5784696491062641,data/datasets/armenian/images/Քայլող կինը.jpeg,data/datasets/wikiart_raw/Ukiyo_e/utagawa-toyokuni_actor-bando-mitsugoro-iii-as-seigen-1814.jpg,0,5,True
wikiart,true_match,1.028721795529127,data/datasets/wikiart_raw/Realism/volodymyr-orlovsky_the-city-pozzuoli-near-naples-1876.jpg,data/datasets/wikiart_raw/Realism/volodymyr-orlovsky_the-city-pozzuoli-near-naples-1876.jpg,2500,2500,True
wikiart,true_match,1.0288601262867452,data/datasets/wikiart_raw/Expressionism/rafael-zabaleta_portrait-of-girl-sitting-1943.jpg,data/datasets/wikiart_raw/Expressionism/rafael-zabaleta_portrait-of-girl-sitting-1943.jpg,2500,2500,True
wikiart,true_match,1.0295728372037412,data/datasets/wikiart_raw/Impressionism/auguste-rodin_poet-and-muse-1905.jpg,data/datasets/wikiart_raw/Impressionism/auguste-rodin_poet-and-muse-1905.jpg,2500,2500,True
wikiart,true_match,1.0290428233146667,data/datasets/wikiart_raw/Romanticism/gustave-dore_the-she-wolf.jpg,data/datasets/wikiart_raw/Romanticism/gustave-dore_the-she-wolf.jpg,2500,2500,True
wikiart,true_match,1.029187500178814,data/datasets/wikiart_raw/Baroque/bernardo-strozzi_allegory-of-arts-1640.jpg,data/datasets/wikiart_raw/Baroque/bernardo-strozzi_allegory-of-arts-1640.jpg,2500,2500,True
wikiart,true_match,1.0278945784270763,data/datasets/wikiart_raw/Post_Impressionism/edouard-vuillard_sea-at-sunset-women-on-the-shore.jpg,data/datasets/wikiart_raw/Post_Impressionism/edouard-vuillard_sea-at-sunset-women-on-the-shore.jpg,2494,2494,True
wikiart,true_match,1.0292021358013153,data/datasets/wikiart_raw/Color_Field_Painting/howard-hodgkin_here-we-are-in-croydon-1979.jpg,data/datasets/wikiart_raw/Color_Field_Painting/howard-hodgkin_here-we-are-in-croydon-1979.jpg,511,511,True
wikiart,true_match,1.02942937374115,data/datasets/wikiart_raw/Abstract_Expressionism/bradley-walker-tomlin_number-3-1948.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/bradley-walker-tomlin_number-3-1948.jpg,2500,2500,True
wikiart,true_match,1.0293079420924187,data/datasets/wikiart_raw/Post_Impressionism/georges-lemmen_family-gathering-in-saint-idesbald.jpg,data/datasets/wikiart_raw/Post_Impressionism/georges-lemmen_family-gathering-in-saint-idesbald.jpg,2500,2500,True
wikiart,true_match,1.029251628667116,data/datasets/wikiart_raw/Impressionism/william-merritt-chase_spanish-girl-1.jpg,data/datasets/wikiart_raw/Impressionism/william-merritt-chase_spanish-girl-1.jpg,2500,2500,True
wikiart,true_match,1.02965932816267,data/datasets/wikiart_raw/High_Renaissance/dosso-dossi_sacra-conversazione-1520.jpg,data/datasets/wikiart_raw/High_Renaissance/dosso-dossi_sacra-conversazione-1520.jpg,2500,2500,True
wikiart,true_match,1.029046958386898,data/datasets/wikiart_raw/Realism/ivan-kramskoy_mermaids-1871.jpg,data/datasets/wikiart_raw/Realism/ivan-kramskoy_mermaids-1871.jpg,2500,2500,True
wikiart,true_match,1.0297494575381279,data/datasets/wikiart_raw/Realism/ivan-kramskoy_portrait-of-the-artist-alexander-sokolov-1883.jpg,data/datasets/wikiart_raw/Realism/ivan-kramskoy_portrait-of-the-artist-alexander-sokolov-1883.jpg,2149,2149,True
wikiart,true_match,1.028824177980423,data/datasets/wikiart_raw/Impressionism/thalia-flora-karavia_by-the-river.jpg,data/datasets/wikiart_raw/Impressionism/thalia-flora-karavia_by-the-river.jpg,2500,2500,True
wikiart,true_match,1.0285851673781872,data/datasets/wikiart_raw/Pop_Art/patrick-caulfield_the-letter-1967.jpg,data/datasets/wikiart_raw/Pop_Art/patrick-caulfield_the-letter-1967.jpg,2500,2500,True
wikiart,true_match,1.029278739988804,data/datasets/wikiart_raw/Abstract_Expressionism/ralph-rosenborg_autumn-landscape-1974.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/ralph-rosenborg_autumn-landscape-1974.jpg,2500,2500,True
wikiart,true_match,1.0294078446924686,data/datasets/wikiart_raw/Abstract_Expressionism/ralph-rosenborg_composition-in-red-and-black.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/ralph-rosenborg_composition-in-red-and-black.jpg,2500,2500,True
wikiart,true_match,1.0294095715880394,data/datasets/wikiart_raw/Fauvism/fikret-mualla-saygi_unknown-title-3.jpg,data/datasets/wikiart_raw/Fauvism/fikret-mualla-saygi_unknown-title-3.jpg,2500,2500,True
wikiart,true_match,1.0274584993720055,data/datasets/wikiart_raw/Symbolism/hilma-af-klint_untitled.jpg,data/datasets/wikiart_raw/Symbolism/hilma-af-klint_untitled.jpg,2500,2500,True
wikiart,true_match,1.0292641918361187,data/datasets/wikiart_raw/Romanticism/karl-bryullov_portrait-of-the-archeologist-michelangelo-lanci.jpg,data/datasets/wikiart_raw/Romanticism/karl-bryullov_portrait-of-the-archeologist-michelangelo-lanci.jpg,2500,2500,True
wikiart,true_match,1.0288788472115993,data/datasets/wikiart_raw/Pop_Art/burhan-dogancay_sailing-hearts-1977.jpg,data/datasets/wikiart_raw/Pop_Art/burhan-dogancay_sailing-hearts-1977.jpg,2500,2500,True
wikiart,true_match,1.0279814392328261,data/datasets/wikiart_raw/Art_Nouveau_Modern/ivan-bilibin_cover-a-series-of-poetry-publishing-rosehip-1906(1).jpg,data/datasets/wikiart_raw/Art_Nouveau_Modern/ivan-bilibin_cover-a-series-of-poetry-publishing-rosehip-1906(1).jpg,2500,2500,True
wikiart,true_match,1.0288797767460347,data/datasets/wikiart_raw/Expressionism/fred-williams_seascape-with-boat-mornington-1968.jpg,data/datasets/wikiart_raw/Expressionism/fred-williams_seascape-with-boat-mornington-1968.jpg,2500,2500,True
wikiart,true_match,1.0276931178569795,data/datasets/wikiart_raw/Post_Impressionism/viorel-marginean_peacock.jpg,data/datasets/wikiart_raw/Post_Impressionism/viorel-marginean_peacock.jpg,2500,2500,True
wikiart,true_match,1.0288171696662902,data/datasets/wikiart_raw/Symbolism/leon-spilliaert_the-open-door-1945.jpg,data/datasets/wikiart_raw/Symbolism/leon-spilliaert_the-open-door-1945.jpg,2500,2500,True
wikiart,true_match,1.028628977239132,data/datasets/wikiart_raw/Fauvism/john-duncan-fergusson_people-and-sails-at-royan-1910.jpg,data/datasets/wikiart_raw/Fauvism/john-duncan-fergusson_people-and-sails-at-royan-1910.jpg,2500,2500,True
wikiart,true_match,1.0287924261391164,data/datasets/wikiart_raw/Abstract_Expressionism/romare-bearden_untitled-1959-2.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/romare-bearden_untitled-1959-2.jpg,1621,1621,True
wikiart,true_match,1.0295794889330865,data/datasets/wikiart_raw/Romanticism/caspar-david-friedrich_basel.jpg,data/datasets/wikiart_raw/Romanticism/caspar-david-friedrich_basel.jpg,2500,2500,True
wikiart,true_match,1.028051553964615,data/datasets/wikiart_raw/Impressionism/lajos-tihanyi_nagyb-nya-view-1909.jpg,data/datasets/wikiart_raw/Impressionism/lajos-tihanyi_nagyb-nya-view-1909.jpg,2500,2500,True
wikiart,true_match,1.0289855894446374,data/datasets/wikiart_raw/Realism/n.c.-wyeth_the-death-of-guenever.jpg,data/datasets/wikiart_raw/Realism/n.c.-wyeth_the-death-of-guenever.jpg,2398,2398,True
wikiart,true_match,1.0292374649643898,data/datasets/wikiart_raw/Romanticism/maxim-vorobiev_view-from-window-1821.jpg,data/datasets/wikiart_raw/Romanticism/maxim-vorobiev_view-from-window-1821.jpg,2500,2500,True
wikiart,true_match,1.0279118359088897,data/datasets/wikiart_raw/Cubism/georges-ribemont-dessaignes_untitled-portrait-1.jpg,data/datasets/wikiart_raw/Cubism/georges-ribemont-dessaignes_untitled-portrait-1.jpg,2402,2402,True
wikiart,true_match,1.0277586705982684,data/datasets/wikiart_raw/Pointillism/georges-ribemont-dessaignes_paysage-du-midi-1905.jpg,data/datasets/wikiart_raw/Pointillism/georges-ribemont-dessaignes_paysage-du-midi-1905.jpg,2500,2500,True
wikiart,true_match,1.0296512299776077,data/datasets/wikiart_raw/Color_Field_Painting/piero-dorazio_munich-olympic-games-poster-1972.jpg,data/datasets/wikiart_raw/Color_Field_Painting/piero-dorazio_munich-olympic-games-poster-1972.jpg,2500,2500,True
wikiart,true_match,1.0292036005854606,data/datasets/wikiart_raw/Baroque/canaletto_the-grand-canal.jpg,data/datasets/wikiart_raw/Baroque/canaletto_the-grand-canal.jpg,2500,2500,True
wikiart,true_match,1.029153413772583,data/datasets/wikiart_raw/Color_Field_Painting/afro_feticcio.jpg,data/datasets/wikiart_raw/Color_Field_Painting/afro_feticcio.jpg,185,185,True
wikiart,true_match,1.0287071359157562,data/datasets/wikiart_raw/Cubism/ossip-zadkine_the-dream.jpg,data/datasets/wikiart_raw/Cubism/ossip-zadkine_the-dream.jpg,2500,2500,True
wikiart,true_match,1.0296362414956093,data/datasets/wikiart_raw/Romanticism/frederic-edwin-church_moonrise-1889.jpg,data/datasets/wikiart_raw/Romanticism/frederic-edwin-church_moonrise-1889.jpg,2500,2500,True
wikiart,true_match,1.0296100774407386,data/datasets/wikiart_raw/Post_Impressionism/dumitru-ghiatza_village-among-mountains.jpg,data/datasets/wikiart_raw/Post_Impressionism/dumitru-ghiatza_village-among-mountains.jpg,2500,2500,True
wikiart,true_match,1.0294956018030643,data/datasets/wikiart_raw/Romanticism/dante-gabriel-rossetti_beatrice-meeting-dante-at-a-wedding-feast-denies-him-her-salutation-1855.jpg,data/datasets/wikiart_raw/Romanticism/dante-gabriel-rossetti_beatrice-meeting-dante-at-a-wedding-feast-denies-him-her-salutation-1855.jpg,2500,2500,True
wikiart,true_match,1.0276316380500794,data/datasets/wikiart_raw/Cubism/umberto-boccioni_plastic-synthesis-seated-person-1915.jpg,data/datasets/wikiart_raw/Cubism/umberto-boccioni_plastic-synthesis-seated-person-1915.jpg,2500,2500,True
wikiart,true_match,1.0287882047891617,data/datasets/wikiart_raw/Abstract_Expressionism/mario-cesariny_rumeurs-des-villes-1968.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/mario-cesariny_rumeurs-des-villes-1968.jpg,2500,2500,True
wikiart,true_match,1.028711094856262,data/datasets/wikiart_raw/Cubism/stuart-davis_blips-and-ifs-1964.jpg,data/datasets/wikiart_raw/Cubism/stuart-davis_blips-and-ifs-1964.jpg,2500,2500,True
wikiart,true_match,1.028790858387947,data/datasets/wikiart_raw/Expressionism/chaim-soutine_self-portrait.jpg,data/datasets/wikiart_raw/Expressionism/chaim-soutine_self-portrait.jpg,2500,2500,True
wikiart,true_match,1.0286658185720443,data/datasets/wikiart_raw/Art_Nouveau_Modern/eugΓö£╨│Γö¼╨╕ne-grasset_tentation.jpg,data/datasets/wikiart_raw/Art_Nouveau_Modern/eugΓö£╨│Γö¼╨╕ne-grasset_tentation.jpg,2500,2500,True
wikiart,true_match,1.0282057130336761,data/datasets/wikiart_raw/Fauvism/rik-wouters_portrait-of-mrs-giroux-1913.jpg,data/datasets/wikiart_raw/Fauvism/rik-wouters_portrait-of-mrs-giroux-1913.jpg,2500,2500,True
wikiart,true_match,1.0293115976452827,data/datasets/wikiart_raw/Baroque/jan-steen_card-players.jpg,data/datasets/wikiart_raw/Baroque/jan-steen_card-players.jpg,2500,2500,True
wikiart,true_match,1.0293805031478405,data/datasets/wikiart_raw/Impressionism/homer-watson_moonlight-on-the-grand.jpg,data/datasets/wikiart_raw/Impressionism/homer-watson_moonlight-on-the-grand.jpg,2500,2500,True
wikiart,true_match,1.029041053801775,data/datasets/wikiart_raw/Romanticism/albert-bierstadt_wasatch-mountains.jpg,data/datasets/wikiart_raw/Romanticism/albert-bierstadt_wasatch-mountains.jpg,2500,2500,True
wikiart,true_match,1.0294309762120246,data/datasets/wikiart_raw/Art_Nouveau_Modern/franklin-carmichael_bisset-farm-1933.jpg,data/datasets/wikiart_raw/Art_Nouveau_Modern/franklin-carmichael_bisset-farm-1933.jpg,2500,2500,True
wikiart,true_match,1.0287853690981865,data/datasets/wikiart_raw/Impressionism/eva-gonzales_the-donkey-ride-1880.jpg,data/datasets/wikiart_raw/Impressionism/eva-gonzales_the-donkey-ride-1880.jpg,2500,2500,True
wikiart,true_match,1.0292875744402408,data/datasets/wikiart_raw/Naive_Art_Primitivism/antonio-ligabue_head-of-tiger.jpg,data/datasets/wikiart_raw/Naive_Art_Primitivism/antonio-ligabue_head-of-tiger.jpg,2500,2500,True
wikiart,true_match,1.0292698776721954,data/datasets/wikiart_raw/Post_Impressionism/wu-guanzhong_the-hua-mountains-at-sunset-1997.jpg,data/datasets/wikiart_raw/Post_Impressionism/wu-guanzhong_the-hua-mountains-at-sunset-1997.jpg,2500,2500,True
wikiart,true_match,1.0288702502846718,data/datasets/wikiart_raw/Post_Impressionism/wu-guanzhong_love-in-fangzhuang-2002.jpg,data/datasets/wikiart_raw/Post_Impressionism/wu-guanzhong_love-in-fangzhuang-2002.jpg,2500,2500,True
wikiart,true_match,1.0288749043643475,data/datasets/wikiart_raw/Color_Field_Painting/ron-gorchov_baton-1986.jpg,data/datasets/wikiart_raw/Color_Field_Painting/ron-gorchov_baton-1986.jpg,2500,2500,True
wikiart,true_match,1.0292245496809482,data/datasets/wikiart_raw/Impressionism/thomas-kinkade_a-view-from-cannery-row-monterey-1996.jpg,data/datasets/wikiart_raw/Impressionism/thomas-kinkade_a-view-from-cannery-row-monterey-1996.jpg,2500,2500,True
wikiart,true_match,1.0294335679709912,data/datasets/wikiart_raw/Impressionism/antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_no-areinho-douro-1880.jpg,data/datasets/wikiart_raw/Impressionism/antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_no-areinho-douro-1880.jpg,2500,2500,True
wikiart,true_match,1.026257092654705,data/datasets/wikiart_raw/Realism/james-tissot_faust-and-marguerite-in-the-garden.jpg,data/datasets/wikiart_raw/Realism/james-tissot_faust-and-marguerite-in-the-garden.jpg,2500,2500,True
wikiart,true_match,1.0279958529770374,data/datasets/wikiart_raw/Abstract_Expressionism/jimmy-ernst_stillness-1956.jpg,data/datasets/wikiart_raw/Abstract_Expressionism/jimmy-ernst_stillness-1956.jpg,1236,1236,True
wikiart,true_match,1.028702243566513,data/datasets/wikiart_raw/Expressionism/istvan-farkas_night-scene-1939.jpg,data/datasets/wikiart_raw/Expressionism/istvan-farkas_night-scene-1939.jpg,2500,2500,True
wikiart,true_match,1.029004666507244,data/datasets/wikiart_raw/Romanticism/johan-christian-dahl_copenhagen-harbour-by-moonlight-1846.jpg,data/datasets/wikiart_raw/Romanticism/johan-christian-dahl_copenhagen-harbour-by-moonlight-1846.jpg,2500,2500,True
wikiart,true_match,1.0283885863423348,data/datasets/wikiart_raw/Cubism/vicente-manansala_the-musicians.jpg,data/datasets/wikiart_raw/Cubism/vicente-manansala_the-musicians.jpg,2500,2500,True
wikiart,true_match,1.0292994712293149,data/datasets/wikiart_raw/Romanticism/alexander-ivanov_seven-boys-in-colourful-clothes.jpg,data/datasets/wikiart_raw/Romanticism/alexander-ivanov_seven-boys-in-colourful-clothes.jpg,2500,2500,True
wikiart,true_match,1.0291677436232567,data/datasets/wikiart_raw/Northern_Renaissance/joachim-patinir_temptation-of-st-anthony.jpg,data/datasets/wikiart_raw/Northern_Renaissance/joachim-patinir_temptation-of-st-anthony.jpg,2500,2500,True
wikiart,true_match,1.0289621552824975,data/datasets/wikiart_raw/Realism/john-collier_thomas-henry-huxley-1885.jpg,data/datasets/wikiart_raw/Realism/john-collier_thomas-henry-huxley-1885.jpg,2500,2500,True
wikiart,true_match,1.0289077319204807,data/datasets/wikiart_raw/Expressionism/joan-ponc_untitled-1946-1.jpg,data/datasets/wikiart_raw/Expressionism/joan-ponc_untitled-1946-1.jpg,2462,2462,True
wikiart,true_match,1.029235958456993,data/datasets/wikiart_raw/Expressionism/lucian-freud_gaz.jpg,data/datasets/wikiart_raw/Expressionism/lucian-freud_gaz.jpg,2500,2500,True
